product_id,product_name,category,price
206421,Product_6421,Accessories,37301
206422,Product_6422,Accessories,10198
206423,Product_6423,Sports,1721
206424,Product_6424,Accessories,6800
206425,Product_6425,Electronics,23956
206426,Product_6426,Clothing,49117
206427,Product_6427,Sports,4651
206428,Product_6428,Electronics,27845
206429,Product_6429,Sports,11618
206430,Product_6430,Sports,47665
206431,Product_6431,Home,40981
206432,Product_6432,Home,36626
206433,Product_6433,Clothing,35140
206434,Product_6434,Home,5286
206435,Product_6435,Clothing,45840
206436,Product_6436,Sports,39562
206437,Product_6437,Home,419
206438,Product_6438,Clothing,20156
206439,Product_6439,Home,14860
206440,Product_6440,Clothing,2603
206441,Product_6441,Home,30650
206442,Product_6442,Home,34389
206443,Product_6443,Sports,3990
206444,Product_6444,Clothing,45525
206445,Product_6445,Clothing,36244
206446,Product_6446,Electronics,292
206447,Product_6447,Home,3889
206448,Product_6448,Home,7463
206449,Product_6449,Electronics,9502
206450,Product_6450,Sports,47620
206451,Product_6451,Home,25829
206452,Product_6452,Sports,34639
206453,Product_6453,Sports,30659
206454,Product_6454,Electronics,4878
206455,Product_6455,Electronics,6495
206456,Product_6456,Sports,8901
206457,Product_6457,Accessories,7478
206458,Product_6458,Home,32656
206459,Product_6459,Sports,48148
206460,Product_6460,Electronics,22313
206461,Product_6461,Home,19933
206462,Product_6462,Sports,1774
206463,Product_6463,Clothing,34869
206464,Product_6464,Home,6888
206465,Product_6465,Accessories,36252
206466,Product_6466,Clothing,26066
206467,Product_6467,Clothing,35950
206468,Product_6468,Home,24959
206469,Product_6469,Clothing,44402
206470,Product_6470,Clothing,4818
206471,Product_6471,Electronics,30405
206472,Product_6472,Clothing,16444
206473,Product_6473,Clothing,22853
206474,Product_6474,Home,15344
206475,Product_6475,Home,21792
206476,Product_6476,Sports,31622
206477,Product_6477,Accessories,3014
206478,Product_6478,Electronics,47097
206479,Product_6479,Home,36967
206480,Product_6480,Clothing,34400
206481,Product_6481,Sports,36516
206482,Product_6482,Accessories,10720
206483,Product_6483,Home,22691
206484,Product_6484,Home,46779
206485,Product_6485,Accessories,19442
206486,Product_6486,Electronics,39172
206487,Product_6487,Sports,37055
206488,Product_6488,Clothing,41651
206489,Product_6489,Accessories,16685
206490,Product_6490,Accessories,33925
206491,Product_6491,Home,46176
206492,Product_6492,Home,16510
206493,Product_6493,Home,6695
206494,Product_6494,Accessories,48340
206495,Product_6495,Clothing,19242
206496,Product_6496,Home,29116
206497,Product_6497,Sports,28501
206498,Product_6498,Accessories,26341
206499,Product_6499,Electronics,35835
206500,Product_6500,Clothing,33728
206501,Product_6501,Sports,48188
206502,Product_6502,Clothing,42620
206503,Product_6503,Sports,8049
206504,Product_6504,Clothing,9254
206505,Product_6505,Electronics,3976
206506,Product_6506,Clothing,42393
206507,Product_6507,Accessories,13198
206508,Product_6508,Home,43414
206509,Product_6509,Home,13649
206510,Product_6510,Home,44786
206511,Product_6511,Accessories,46145
206512,Product_6512,Clothing,13142
206513,Product_6513,Clothing,14984
206514,Product_6514,Clothing,47090
206515,Product_6515,Clothing,4425
206516,Product_6516,Clothing,49039
206517,Product_6517,Accessories,26731
206518,Product_6518,Electronics,23427
206519,Product_6519,Home,26435
206520,Product_6520,Home,10738
206521,Product_6521,Electronics,40573
206522,Product_6522,Accessories,33859
206523,Product_6523,Sports,8459
206524,Product_6524,Electronics,10695
206525,Product_6525,Clothing,2412
206526,Product_6526,Electronics,40313
206527,Product_6527,Sports,2099
206528,Product_6528,Electronics,7566
206529,Product_6529,Accessories,6799
206530,Product_6530,Electronics,6992
206531,Product_6531,Sports,49191
206532,Product_6532,Sports,43891
206533,Product_6533,Clothing,12360
206534,Product_6534,Accessories,1809
206535,Product_6535,Clothing,9084
206536,Product_6536,Clothing,26652
206537,Product_6537,Sports,24931
206538,Product_6538,Clothing,26606
206539,Product_6539,Clothing,232
206540,Product_6540,Accessories,39636
206541,Product_6541,Sports,27329
206542,Product_6542,Sports,34937
206543,Product_6543,Home,10628
206544,Product_6544,Electronics,34102
206545,Product_6545,Accessories,22021
206546,Product_6546,Clothing,33682
206547,Product_6547,Electronics,29928
206548,Product_6548,Accessories,29723
206549,Product_6549,Accessories,28065
206550,Product_6550,Home,45718
206551,Product_6551,Sports,12291
206552,Product_6552,Clothing,44025
206553,Product_6553,Accessories,18950
206554,Product_6554,Home,45893
206555,Product_6555,Electronics,33799
206556,Product_6556,Sports,19719
206557,Product_6557,Home,22095
206558,Product_6558,Clothing,5656
206559,Product_6559,Clothing,35990
206560,Product_6560,Electronics,864
206561,Product_6561,Accessories,27225
206562,Product_6562,Electronics,7605
206563,Product_6563,Home,990
206564,Product_6564,Electronics,18156
206565,Product_6565,Sports,9101
206566,Product_6566,Clothing,26233
206567,Product_6567,Home,15867
206568,Product_6568,Sports,10335
206569,Product_6569,Sports,39433
206570,Product_6570,Accessories,14698
206571,Product_6571,Accessories,45773
206572,Product_6572,Sports,29660
206573,Product_6573,Accessories,40739
206574,Product_6574,Clothing,739
206575,Product_6575,Clothing,24581
206576,Product_6576,Clothing,15710
206577,Product_6577,Electronics,4532
206578,Product_6578,Electronics,33820
206579,Product_6579,Clothing,3519
206580,Product_6580,Home,10792
206581,Product_6581,Home,48816
206582,Product_6582,Home,15258
206583,Product_6583,Sports,40056
206584,Product_6584,Accessories,45700
206585,Product_6585,Home,30918
206586,Product_6586,Accessories,21790
206587,Product_6587,Clothing,10272
206588,Product_6588,Clothing,1278
206589,Product_6589,Sports,38708
206590,Product_6590,Sports,49570
206591,Product_6591,Sports,16261
206592,Product_6592,Sports,39351
206593,Product_6593,Clothing,47070
206594,Product_6594,Electronics,44852
206595,Product_6595,Home,30104
206596,Product_6596,Accessories,12376
206597,Product_6597,Accessories,12418
206598,Product_6598,Clothing,27050
206599,Product_6599,Accessories,25086
206600,Product_6600,Electronics,29748
206601,Product_6601,Electronics,32163
206602,Product_6602,Sports,14197
206603,Product_6603,Electronics,8072
206604,Product_6604,Home,6082
206605,Product_6605,Home,1923
206606,Product_6606,Sports,45803
206607,Product_6607,Accessories,31681
206608,Product_6608,Accessories,49498
206609,Product_6609,Sports,34248
206610,Product_6610,Home,18429
206611,Product_6611,Home,18244
206612,Product_6612,Electronics,4280
206613,Product_6613,Home,8785
206614,Product_6614,Accessories,3382
206615,Product_6615,Accessories,6031
206616,Product_6616,Accessories,48422
206617,Product_6617,Electronics,30498
206618,Product_6618,Sports,35983
206619,Product_6619,Home,10897
206620,Product_6620,Clothing,14945
206621,Product_6621,Home,451
206622,Product_6622,Sports,1876
206623,Product_6623,Accessories,14121
206624,Product_6624,Sports,38735
206625,Product_6625,Clothing,33423
206626,Product_6626,Sports,39765
206627,Product_6627,Home,15593
206628,Product_6628,Clothing,16411
206629,Product_6629,Clothing,21993
206630,Product_6630,Electronics,36806
206631,Product_6631,Electronics,7960
206632,Product_6632,Sports,41476
206633,Product_6633,Sports,46519
206634,Product_6634,Accessories,28560
206635,Product_6635,Electronics,12008
206636,Product_6636,Sports,9242
206637,Product_6637,Electronics,18606
206638,Product_6638,Accessories,39926
206639,Product_6639,Sports,17072
206640,Product_6640,Home,9979
206641,Product_6641,Electronics,4400
206642,Product_6642,Electronics,26541
206643,Product_6643,Accessories,42018
206644,Product_6644,Clothing,45865
206645,Product_6645,Clothing,48777
206646,Product_6646,Clothing,44659
206647,Product_6647,Electronics,6010
206648,Product_6648,Clothing,31643
206649,Product_6649,Sports,8290
206650,Product_6650,Electronics,1130
206651,Product_6651,Accessories,32969
206652,Product_6652,Electronics,14833
206653,Product_6653,Accessories,36615
206654,Product_6654,Electronics,41198
206655,Product_6655,Accessories,31559
206656,Product_6656,Accessories,6269
206657,Product_6657,Clothing,37653
206658,Product_6658,Clothing,2924
206659,Product_6659,Sports,40710
206660,Product_6660,Home,2191
206661,Product_6661,Clothing,41017
206662,Product_6662,Clothing,21239
206663,Product_6663,Sports,1506
206664,Product_6664,Sports,15462
206665,Product_6665,Home,43824
206666,Product_6666,Accessories,31177
206667,Product_6667,Accessories,7614
206668,Product_6668,Accessories,35115
206669,Product_6669,Sports,46678
206670,Product_6670,Home,15047
206671,Product_6671,Electronics,6501
206672,Product_6672,Electronics,14488
206673,Product_6673,Sports,35016
206674,Product_6674,Accessories,24680
206675,Product_6675,Electronics,6466
206676,Product_6676,Clothing,38270
206677,Product_6677,Clothing,1526
206678,Product_6678,Accessories,14522
206679,Product_6679,Home,5063
206680,Product_6680,Accessories,16384
206681,Product_6681,Accessories,6997
206682,Product_6682,Electronics,401
206683,Product_6683,Sports,17812
206684,Product_6684,Accessories,4917
206685,Product_6685,Clothing,20587
206686,Product_6686,Accessories,6895
206687,Product_6687,Clothing,5308
206688,Product_6688,Accessories,48516
206689,Product_6689,Home,44029
206690,Product_6690,Accessories,46101
206691,Product_6691,Sports,35459
206692,Product_6692,Accessories,28034
206693,Product_6693,Accessories,37998
206694,Product_6694,Sports,40970
206695,Product_6695,Home,18553
206696,Product_6696,Home,8097
206697,Product_6697,Accessories,19804
206698,Product_6698,Clothing,31758
206699,Product_6699,Electronics,9491
206700,Product_6700,Sports,28471
206701,Product_6701,Home,40826
206702,Product_6702,Accessories,36101
206703,Product_6703,Clothing,5739
206704,Product_6704,Electronics,21697
206705,Product_6705,Sports,19397
206706,Product_6706,Electronics,9025
206707,Product_6707,Home,28629
206708,Product_6708,Accessories,6020
206709,Product_6709,Electronics,48057
206710,Product_6710,Sports,19162
206711,Product_6711,Electronics,1263
206712,Product_6712,Home,45197
206713,Product_6713,Sports,7617
206714,Product_6714,Home,16913
206715,Product_6715,Home,34685
206716,Product_6716,Clothing,33542
206717,Product_6717,Electronics,45745
206718,Product_6718,Sports,9644
206719,Product_6719,Clothing,15487
206720,Product_6720,Electronics,20454
206721,Product_6721,Sports,20907
206722,Product_6722,Home,42491
206723,Product_6723,Accessories,35319
206724,Product_6724,Electronics,34289
206725,Product_6725,Clothing,27759
206726,Product_6726,Home,12367
206727,Product_6727,Electronics,33027
206728,Product_6728,Sports,49588
206729,Product_6729,Electronics,9692
206730,Product_6730,Accessories,16316
206731,Product_6731,Clothing,27233
206732,Product_6732,Electronics,26679
206733,Product_6733,Accessories,22482
206734,Product_6734,Electronics,40438
206735,Product_6735,Home,6884
206736,Product_6736,Accessories,47524
206737,Product_6737,Home,35849
206738,Product_6738,Sports,48114
206739,Product_6739,Clothing,25366
206740,Product_6740,Home,37719
206741,Product_6741,Home,49254
206742,Product_6742,Accessories,26675
206743,Product_6743,Clothing,30972
206744,Product_6744,Electronics,22759
206745,Product_6745,Clothing,13246
206746,Product_6746,Accessories,30761
206747,Product_6747,Clothing,38931
206748,Product_6748,Electronics,5428
206749,Product_6749,Clothing,10499
206750,Product_6750,Home,35327
206751,Product_6751,Electronics,48020
206752,Product_6752,Home,21903
206753,Product_6753,Sports,10159
206754,Product_6754,Clothing,17129
206755,Product_6755,Electronics,17787
206756,Product_6756,Accessories,15578
206757,Product_6757,Home,17512
206758,Product_6758,Home,45348
206759,Product_6759,Sports,17565
206760,Product_6760,Clothing,381
206761,Product_6761,Sports,19886
206762,Product_6762,Sports,19524
206763,Product_6763,Home,2789
206764,Product_6764,Home,26618
206765,Product_6765,Home,8907
206766,Product_6766,Electronics,37943
206767,Product_6767,Clothing,27128
206768,Product_6768,Electronics,253
206769,Product_6769,Home,23461
206770,Product_6770,Home,34375
206771,Product_6771,Clothing,266
206772,Product_6772,Accessories,4602
206773,Product_6773,Clothing,18729
206774,Product_6774,Clothing,44972
206775,Product_6775,Clothing,4276
206776,Product_6776,Electronics,43040
206777,Product_6777,Accessories,15358
206778,Product_6778,Electronics,3849
206779,Product_6779,Accessories,19567
206780,Product_6780,Home,16142
206781,Product_6781,Electronics,494
206782,Product_6782,Accessories,20226
206783,Product_6783,Home,29997
206784,Product_6784,Sports,33617
206785,Product_6785,Sports,10964
206786,Product_6786,Home,18673
206787,Product_6787,Sports,15989
206788,Product_6788,Accessories,49754
206789,Product_6789,Clothing,49711
206790,Product_6790,Electronics,29944
206791,Product_6791,Accessories,2690
206792,Product_6792,Electronics,49827
206793,Product_6793,Sports,19166
206794,Product_6794,Accessories,6220
206795,Product_6795,Home,21743
206796,Product_6796,Clothing,2576
206797,Product_6797,Accessories,31854
206798,Product_6798,Electronics,15608
206799,Product_6799,Accessories,636
206800,Product_6800,Home,49800
206801,Product_6801,Home,28124
206802,Product_6802,Sports,20407
206803,Product_6803,Sports,17742
206804,Product_6804,Home,13421
206805,Product_6805,Home,24022
206806,Product_6806,Sports,42787
206807,Product_6807,Accessories,8064
206808,Product_6808,Electronics,8010
206809,Product_6809,Accessories,16239
206810,Product_6810,Electronics,45057
206811,Product_6811,Electronics,35156
206812,Product_6812,Sports,16447
206813,Product_6813,Sports,1100
206814,Product_6814,Home,7493
206815,Product_6815,Home,15933
206816,Product_6816,Accessories,20132
206817,Product_6817,Clothing,23844
206818,Product_6818,Home,23916
206819,Product_6819,Electronics,36696
206820,Product_6820,Sports,49045
206821,Product_6821,Home,13133
206822,Product_6822,Clothing,22955
206823,Product_6823,Accessories,33987
206824,Product_6824,Accessories,39053
206825,Product_6825,Sports,20023
206826,Product_6826,Electronics,27194
206827,Product_6827,Sports,46433
206828,Product_6828,Accessories,23466
206829,Product_6829,Sports,10066
206830,Product_6830,Sports,38563
206831,Product_6831,Sports,36744
206832,Product_6832,Sports,34136
206833,Product_6833,Accessories,18719
206834,Product_6834,Clothing,48760
206835,Product_6835,Clothing,29936
206836,Product_6836,Clothing,34932
206837,Product_6837,Accessories,47577
206838,Product_6838,Accessories,16881
206839,Product_6839,Accessories,43937
206840,Product_6840,Accessories,11993
206841,Product_6841,Clothing,31889
206842,Product_6842,Sports,2749
206843,Product_6843,Sports,15920
206844,Product_6844,Electronics,36002
206845,Product_6845,Sports,24590
206846,Product_6846,Sports,248
206847,Product_6847,Accessories,42594
206848,Product_6848,Sports,19442
206849,Product_6849,Sports,5125
206850,Product_6850,Home,38305
206851,Product_6851,Clothing,11087
206852,Product_6852,Home,24219
206853,Product_6853,Clothing,2707
206854,Product_6854,Electronics,15093
206855,Product_6855,Sports,10630
206856,Product_6856,Home,8842
206857,Product_6857,Home,21794
206858,Product_6858,Sports,28211
206859,Product_6859,Sports,46345
206860,Product_6860,Clothing,31362
206861,Product_6861,Electronics,37903
206862,Product_6862,Sports,830
206863,Product_6863,Accessories,4669
206864,Product_6864,Home,29220
206865,Product_6865,Accessories,33169
206866,Product_6866,Sports,33271
206867,Product_6867,Electronics,40571
206868,Product_6868,Sports,34026
206869,Product_6869,Accessories,47924
206870,Product_6870,Home,1862
206871,Product_6871,Home,17886
206872,Product_6872,Home,46153
206873,Product_6873,Sports,33666
206874,Product_6874,Sports,34002
206875,Product_6875,Sports,12882
206876,Product_6876,Home,21673
206877,Product_6877,Home,26307
206878,Product_6878,Home,39210
206879,Product_6879,Accessories,3500
206880,Product_6880,Electronics,34581
206881,Product_6881,Home,9071
206882,Product_6882,Electronics,40081
206883,Product_6883,Sports,47407
206884,Product_6884,Electronics,22370
206885,Product_6885,Electronics,17121
206886,Product_6886,Electronics,45176
206887,Product_6887,Accessories,8486
206888,Product_6888,Accessories,7483
206889,Product_6889,Electronics,888
206890,Product_6890,Home,16937
206891,Product_6891,Accessories,25572
206892,Product_6892,Sports,19958
206893,Product_6893,Electronics,32604
206894,Product_6894,Sports,1044
206895,Product_6895,Accessories,40718
206896,Product_6896,Accessories,39085
206897,Product_6897,Electronics,40320
206898,Product_6898,Home,7636
206899,Product_6899,Home,2955
206900,Product_6900,Accessories,43688
206901,Product_6901,Home,32847
206902,Product_6902,Sports,11213
206903,Product_6903,Home,6152
206904,Product_6904,Electronics,47210
206905,Product_6905,Accessories,47521
206906,Product_6906,Electronics,25231
206907,Product_6907,Home,24284
206908,Product_6908,Home,23125
206909,Product_6909,Accessories,4327
206910,Product_6910,Home,14676
206911,Product_6911,Electronics,10218
206912,Product_6912,Accessories,29574
206913,Product_6913,Home,35818
206914,Product_6914,Home,43740
206915,Product_6915,Accessories,32092
206916,Product_6916,Sports,30042
206917,Product_6917,Accessories,10793
206918,Product_6918,Clothing,15122
206919,Product_6919,Home,44915
206920,Product_6920,Accessories,227
206921,Product_6921,Electronics,10470
206922,Product_6922,Home,13806
206923,Product_6923,Home,1668
206924,Product_6924,Electronics,17206
206925,Product_6925,Accessories,4837
206926,Product_6926,Clothing,28489
206927,Product_6927,Accessories,42302
206928,Product_6928,Clothing,41276
206929,Product_6929,Accessories,9373
206930,Product_6930,Home,24958
206931,Product_6931,Electronics,28499
206932,Product_6932,Clothing,21665
206933,Product_6933,Home,25302
206934,Product_6934,Sports,35353
206935,Product_6935,Clothing,40134
206936,Product_6936,Clothing,1878
206937,Product_6937,Home,34768
206938,Product_6938,Home,1444
206939,Product_6939,Accessories,20054
206940,Product_6940,Electronics,9138
206941,Product_6941,Electronics,26021
206942,Product_6942,Clothing,35666
206943,Product_6943,Electronics,36679
206944,Product_6944,Home,28071
206945,Product_6945,Sports,39638
206946,Product_6946,Sports,25038
206947,Product_6947,Home,13695
206948,Product_6948,Electronics,21097
206949,Product_6949,Home,18635
206950,Product_6950,Clothing,4611
206951,Product_6951,Home,40997
206952,Product_6952,Accessories,8198
206953,Product_6953,Home,13705
206954,Product_6954,Clothing,602
206955,Product_6955,Sports,44131
206956,Product_6956,Electronics,21181
206957,Product_6957,Sports,28119
206958,Product_6958,Home,47531
206959,Product_6959,Sports,25742
206960,Product_6960,Sports,31442
206961,Product_6961,Home,43223
206962,Product_6962,Home,41739
206963,Product_6963,Clothing,7479
206964,Product_6964,Accessories,37542
206965,Product_6965,Home,3861
206966,Product_6966,Clothing,467
206967,Product_6967,Sports,34004
206968,Product_6968,Home,25439
206969,Product_6969,Sports,47470
206970,Product_6970,Electronics,17184
206971,Product_6971,Clothing,47948
206972,Product_6972,Accessories,48271
206973,Product_6973,Clothing,10243
206974,Product_6974,Sports,22247
206975,Product_6975,Clothing,35775
206976,Product_6976,Sports,11064
206977,Product_6977,Sports,4154
206978,Product_6978,Accessories,180
206979,Product_6979,Accessories,12474
206980,Product_6980,Clothing,33170
206981,Product_6981,Accessories,29557
206982,Product_6982,Accessories,15781
206983,Product_6983,Home,29287
206984,Product_6984,Clothing,31818
206985,Product_6985,Accessories,38373
206986,Product_6986,Accessories,5562
206987,Product_6987,Sports,31120
206988,Product_6988,Accessories,32465
206989,Product_6989,Clothing,19930
206990,Product_6990,Sports,3715
206991,Product_6991,Electronics,27868
206992,Product_6992,Clothing,36117
206993,Product_6993,Electronics,703
206994,Product_6994,Home,30551
206995,Product_6995,Accessories,8450
206996,Product_6996,Clothing,21127
206997,Product_6997,Clothing,45001
206998,Product_6998,Sports,2212
206999,Product_6999,Home,9358
207000,Product_7000,Accessories,21917
207001,Product_7001,Accessories,24615
207002,Product_7002,Home,5825
207003,Product_7003,Home,42272
207004,Product_7004,Electronics,12848
207005,Product_7005,Home,27672
207006,Product_7006,Accessories,11840
207007,Product_7007,Clothing,48766
207008,Product_7008,Sports,6449
207009,Product_7009,Clothing,19579
207010,Product_7010,Clothing,1332
207011,Product_7011,Home,1175
207012,Product_7012,Electronics,3875
207013,Product_7013,Sports,28408
207014,Product_7014,Accessories,5938
207015,Product_7015,Accessories,30543
207016,Product_7016,Electronics,45203
207017,Product_7017,Home,38466
207018,Product_7018,Electronics,48494
207019,Product_7019,Home,29222
207020,Product_7020,Sports,27144
207021,Product_7021,Electronics,21618
207022,Product_7022,Home,37396
207023,Product_7023,Clothing,28847
207024,Product_7024,Electronics,27899
207025,Product_7025,Electronics,1352
207026,Product_7026,Sports,32599
207027,Product_7027,Home,19562
207028,Product_7028,Clothing,20733
207029,Product_7029,Sports,24058
207030,Product_7030,Clothing,28244
207031,Product_7031,Home,44188
207032,Product_7032,Home,4832
207033,Product_7033,Electronics,49395
207034,Product_7034,Clothing,15093
207035,Product_7035,Sports,25373
207036,Product_7036,Electronics,43598
207037,Product_7037,Accessories,23446
207038,Product_7038,Clothing,29742
207039,Product_7039,Home,42213
207040,Product_7040,Clothing,43623
207041,Product_7041,Sports,18019
207042,Product_7042,Home,36364
207043,Product_7043,Electronics,10871
207044,Product_7044,Home,311
207045,Product_7045,Accessories,24894
207046,Product_7046,Home,29136
207047,Product_7047,Electronics,15083
207048,Product_7048,Clothing,13552
207049,Product_7049,Sports,38501
207050,Product_7050,Home,27030
207051,Product_7051,Clothing,1338
207052,Product_7052,Accessories,15428
207053,Product_7053,Accessories,17254
207054,Product_7054,Home,43483
207055,Product_7055,Clothing,16463
207056,Product_7056,Clothing,27606
207057,Product_7057,Sports,31456
207058,Product_7058,Accessories,17373
207059,Product_7059,Electronics,49124
207060,Product_7060,Sports,41008
207061,Product_7061,Sports,33837
207062,Product_7062,Sports,18177
207063,Product_7063,Electronics,49885
207064,Product_7064,Sports,17497
207065,Product_7065,Clothing,43964
207066,Product_7066,Home,20680
207067,Product_7067,Accessories,48543
207068,Product_7068,Home,14120
207069,Product_7069,Clothing,7464
207070,Product_7070,Clothing,7889
207071,Product_7071,Sports,2384
207072,Product_7072,Clothing,8887
207073,Product_7073,Accessories,16081
207074,Product_7074,Accessories,26459
207075,Product_7075,Home,38991
207076,Product_7076,Clothing,42315
207077,Product_7077,Electronics,48942
207078,Product_7078,Home,17058
207079,Product_7079,Electronics,38597
207080,Product_7080,Electronics,20379
207081,Product_7081,Home,17706
207082,Product_7082,Home,42857
207083,Product_7083,Sports,36811
207084,Product_7084,Accessories,23932
207085,Product_7085,Home,16381
207086,Product_7086,Home,42112
207087,Product_7087,Electronics,46947
207088,Product_7088,Clothing,15673
207089,Product_7089,Clothing,32575
207090,Product_7090,Clothing,12122
207091,Product_7091,Electronics,13273
207092,Product_7092,Home,44032
207093,Product_7093,Clothing,42472
207094,Product_7094,Accessories,2129
207095,Product_7095,Electronics,1660
207096,Product_7096,Accessories,11413
207097,Product_7097,Home,49682
207098,Product_7098,Home,42051
207099,Product_7099,Clothing,49885
207100,Product_7100,Clothing,46147
207101,Product_7101,Sports,31119
207102,Product_7102,Clothing,32364
207103,Product_7103,Sports,9435
207104,Product_7104,Home,37518
207105,Product_7105,Clothing,17329
207106,Product_7106,Electronics,21234
207107,Product_7107,Clothing,986
207108,Product_7108,Home,16613
207109,Product_7109,Accessories,15818
207110,Product_7110,Electronics,25887
207111,Product_7111,Accessories,39879
207112,Product_7112,Home,6731
207113,Product_7113,Home,32069
207114,Product_7114,Accessories,18977
207115,Product_7115,Home,27735
207116,Product_7116,Accessories,5811
207117,Product_7117,Electronics,42807
207118,Product_7118,Clothing,42515
207119,Product_7119,Accessories,28364
207120,Product_7120,Accessories,21399
207121,Product_7121,Accessories,28726
207122,Product_7122,Accessories,17291
207123,Product_7123,Sports,16687
207124,Product_7124,Home,18617
207125,Product_7125,Home,34098
207126,Product_7126,Sports,20609
207127,Product_7127,Clothing,47969
207128,Product_7128,Electronics,27388
207129,Product_7129,Sports,32771
207130,Product_7130,Home,16324
207131,Product_7131,Home,24390
207132,Product_7132,Clothing,18486
207133,Product_7133,Electronics,46055
207134,Product_7134,Electronics,43980
207135,Product_7135,Electronics,48525
207136,Product_7136,Electronics,33698
207137,Product_7137,Electronics,26925
207138,Product_7138,Accessories,48161
207139,Product_7139,Sports,6498
207140,Product_7140,Electronics,15877
207141,Product_7141,Clothing,1838
207142,Product_7142,Clothing,28771
207143,Product_7143,Home,24644
207144,Product_7144,Accessories,47229
207145,Product_7145,Electronics,17325
207146,Product_7146,Sports,13522
207147,Product_7147,Clothing,18165
207148,Product_7148,Clothing,8957
207149,Product_7149,Accessories,1183
207150,Product_7150,Sports,7369
207151,Product_7151,Electronics,3572
207152,Product_7152,Clothing,42423
207153,Product_7153,Sports,32825
207154,Product_7154,Electronics,16017
207155,Product_7155,Electronics,43268
207156,Product_7156,Sports,32247
207157,Product_7157,Home,2877
207158,Product_7158,Electronics,39807
207159,Product_7159,Sports,40459
207160,Product_7160,Clothing,45699
207161,Product_7161,Electronics,27625
207162,Product_7162,Accessories,9182
207163,Product_7163,Clothing,14267
207164,Product_7164,Sports,27442
207165,Product_7165,Clothing,13741
207166,Product_7166,Sports,36828
207167,Product_7167,Electronics,15355
207168,Product_7168,Accessories,11203
207169,Product_7169,Home,9169
207170,Product_7170,Clothing,7539
207171,Product_7171,Electronics,13605
207172,Product_7172,Electronics,45349
207173,Product_7173,Sports,8468
207174,Product_7174,Clothing,44067
207175,Product_7175,Home,33949
207176,Product_7176,Electronics,8500
207177,Product_7177,Home,18356
207178,Product_7178,Sports,45907
207179,Product_7179,Sports,22868
207180,Product_7180,Home,34479
207181,Product_7181,Electronics,8484
207182,Product_7182,Sports,26994
207183,Product_7183,Accessories,5109
207184,Product_7184,Sports,969
207185,Product_7185,Clothing,24622
207186,Product_7186,Clothing,40408
207187,Product_7187,Sports,8100
207188,Product_7188,Electronics,13575
207189,Product_7189,Home,46906
207190,Product_7190,Clothing,37983
207191,Product_7191,Accessories,45045
207192,Product_7192,Accessories,27931
207193,Product_7193,Sports,41741
207194,Product_7194,Sports,7050
207195,Product_7195,Accessories,49300
207196,Product_7196,Electronics,17756
207197,Product_7197,Clothing,30833
207198,Product_7198,Accessories,14851
207199,Product_7199,Home,27411
207200,Product_7200,Accessories,14170
207201,Product_7201,Clothing,833
207202,Product_7202,Clothing,36787
207203,Product_7203,Clothing,15704
207204,Product_7204,Clothing,26293
207205,Product_7205,Home,20295
207206,Product_7206,Electronics,1786
207207,Product_7207,Electronics,24192
207208,Product_7208,Home,10685
207209,Product_7209,Clothing,41089
207210,Product_7210,Sports,3265
207211,Product_7211,Accessories,37572
207212,Product_7212,Electronics,41733
207213,Product_7213,Home,5116
207214,Product_7214,Accessories,36737
207215,Product_7215,Accessories,23482
207216,Product_7216,Electronics,36816
207217,Product_7217,Home,33448
207218,Product_7218,Home,38831
207219,Product_7219,Home,31543
207220,Product_7220,Electronics,20588
207221,Product_7221,Clothing,21580
207222,Product_7222,Electronics,1369
207223,Product_7223,Accessories,40820
207224,Product_7224,Sports,27413
207225,Product_7225,Home,11173
207226,Product_7226,Accessories,22881
207227,Product_7227,Accessories,23163
207228,Product_7228,Clothing,16059
207229,Product_7229,Home,227
207230,Product_7230,Accessories,26218
207231,Product_7231,Sports,16626
207232,Product_7232,Clothing,17439
207233,Product_7233,Clothing,11526
207234,Product_7234,Clothing,12483
207235,Product_7235,Accessories,36246
207236,Product_7236,Clothing,32353
207237,Product_7237,Electronics,14446
207238,Product_7238,Clothing,39256
207239,Product_7239,Clothing,41988
207240,Product_7240,Home,49642
207241,Product_7241,Sports,28100
207242,Product_7242,Accessories,40993
207243,Product_7243,Sports,39952
207244,Product_7244,Accessories,7052
207245,Product_7245,Home,41559
207246,Product_7246,Clothing,29407
207247,Product_7247,Accessories,27041
207248,Product_7248,Clothing,10004
207249,Product_7249,Accessories,6538
207250,Product_7250,Accessories,3700
207251,Product_7251,Clothing,7493
207252,Product_7252,Sports,37377
207253,Product_7253,Accessories,22647
207254,Product_7254,Clothing,5353
207255,Product_7255,Clothing,19009
207256,Product_7256,Home,36013
207257,Product_7257,Accessories,16312
207258,Product_7258,Home,19498
207259,Product_7259,Clothing,13883
207260,Product_7260,Clothing,47372
207261,Product_7261,Electronics,43818
207262,Product_7262,Accessories,21047
207263,Product_7263,Accessories,21757
207264,Product_7264,Electronics,47884
207265,Product_7265,Sports,2769
207266,Product_7266,Home,8446
207267,Product_7267,Accessories,19396
207268,Product_7268,Home,25984
207269,Product_7269,Sports,44831
207270,Product_7270,Sports,32134
207271,Product_7271,Accessories,13284
207272,Product_7272,Sports,28317
207273,Product_7273,Accessories,1501
207274,Product_7274,Clothing,23708
207275,Product_7275,Sports,30393
207276,Product_7276,Home,6668
