order_id,customer_id,product_id,order_date,amount
3639,117302,2030,2024-01-03 12:38:00,3577
3640,121012,2089,2024-01-03 12:39:00,967
3641,106279,2034,2024-01-03 12:40:00,1787
3642,127516,2057,2024-01-03 12:41:00,2142
3643,113320,2061,2024-01-03 12:42:00,4884
3644,128981,2004,2024-01-03 12:43:00,1178
3645,144266,2091,2024-01-03 12:44:00,2305
3646,144426,2063,2024-01-03 12:45:00,3991
3647,116459,2094,2024-01-03 12:46:00,2321
3648,103819,2052,2024-01-03 12:47:00,4442
3649,110547,2000,2024-01-03 12:48:00,272
3650,103970,2067,2024-01-03 12:49:00,4822
3651,118015,2053,2024-01-03 12:50:00,3189
3652,125789,2033,2024-01-03 12:51:00,1494
3653,129166,2038,2024-01-03 12:52:00,3811
3654,144291,2044,2024-01-03 12:53:00,1016
3655,101946,2081,2024-01-03 12:54:00,4985
3656,100599,2068,2024-01-03 12:55:00,2629
3657,139124,2080,2024-01-03 12:56:00,209
3658,129887,2011,2024-01-03 12:57:00,3446
3659,146648,2048,2024-01-03 12:58:00,427
3660,130141,2038,2024-01-03 12:59:00,3413
3661,104349,2024,2024-01-03 13:00:00,985
3662,111064,2052,2024-01-03 13:01:00,4437
3663,108593,2096,2024-01-03 13:02:00,4294
3664,128745,2055,2024-01-03 13:03:00,4638
3665,130927,2087,2024-01-03 13:04:00,3518
3666,127268,2032,2024-01-03 13:05:00,3666
3667,112643,2080,2024-01-03 13:06:00,4740
3668,110362,2065,2024-01-03 13:07:00,1159
3669,103206,2047,2024-01-03 13:08:00,1150
3670,115581,2078,2024-01-03 13:09:00,4107
3671,130128,2060,2024-01-03 13:10:00,2520
3672,142504,2068,2024-01-03 13:11:00,4820
3673,118704,2023,2024-01-03 13:12:00,222
3674,143039,2025,2024-01-03 13:13:00,2107
3675,116658,2039,2024-01-03 13:14:00,4822
3676,121345,2033,2024-01-03 13:15:00,117
3677,135110,2033,2024-01-03 13:16:00,3675
3678,119620,2070,2024-01-03 13:17:00,197
3679,102134,2062,2024-01-03 13:18:00,3986
3680,147093,2078,2024-01-03 13:19:00,1363
3681,110379,2044,2024-01-03 13:20:00,4516
3682,141341,2083,2024-01-03 13:21:00,1441
3683,147439,2004,2024-01-03 13:22:00,3118
3684,121866,2026,2024-01-03 13:23:00,3355
3685,142817,2025,2024-01-03 13:24:00,2535
3686,112632,2001,2024-01-03 13:25:00,3525
3687,121147,2098,2024-01-03 13:26:00,2084
3688,118780,2098,2024-01-03 13:27:00,4383
3689,122647,2074,2024-01-03 13:28:00,3967
3690,134131,2074,2024-01-03 13:29:00,4530
3691,129887,2049,2024-01-03 13:30:00,1279
3692,136795,2085,2024-01-03 13:31:00,2818
3693,145137,2006,2024-01-03 13:32:00,3156
3694,111085,2046,2024-01-03 13:33:00,219
3695,127817,2041,2024-01-03 13:34:00,1451
3696,115406,2098,2024-01-03 13:35:00,3692
3697,103033,2056,2024-01-03 13:36:00,1681
3698,105766,2083,2024-01-03 13:37:00,2697
3699,119929,2083,2024-01-03 13:38:00,4550
3700,106604,2021,2024-01-03 13:39:00,1825
3701,116553,2093,2024-01-03 13:40:00,1644
3702,145856,2038,2024-01-03 13:41:00,2168
3703,104464,2093,2024-01-03 13:42:00,2744
3704,106463,2090,2024-01-03 13:43:00,1661
3705,104359,2051,2024-01-03 13:44:00,3952
3706,119378,2084,2024-01-03 13:45:00,753
3707,129940,2039,2024-01-03 13:46:00,544
3708,147678,2075,2024-01-03 13:47:00,1209
3709,109937,2094,2024-01-03 13:48:00,2029
3710,142743,2068,2024-01-03 13:49:00,932
3711,142225,2099,2024-01-03 13:50:00,4498
3712,101680,2067,2024-01-03 13:51:00,1712
3713,101299,2009,2024-01-03 13:52:00,753
3714,117767,2089,2024-01-03 13:53:00,4731
3715,101149,2031,2024-01-03 13:54:00,515
3716,147665,2067,2024-01-03 13:55:00,3619
3717,104778,2033,2024-01-03 13:56:00,4557
3718,104953,2042,2024-01-03 13:57:00,3910
3719,133496,2042,2024-01-03 13:58:00,2075
3720,113992,2013,2024-01-03 13:59:00,4762
3721,104572,2037,2024-01-03 14:00:00,3765
3722,134301,2056,2024-01-03 14:01:00,3319
3723,121347,2024,2024-01-03 14:02:00,2490
3724,127857,2057,2024-01-03 14:03:00,953
3725,112381,2098,2024-01-03 14:04:00,2536
3726,133998,2086,2024-01-03 14:05:00,2604
3727,108849,2009,2024-01-03 14:06:00,4102
3728,106194,2013,2024-01-03 14:07:00,3844
3729,132371,2091,2024-01-03 14:08:00,455
3730,122561,2059,2024-01-03 14:09:00,2877
3731,134314,2057,2024-01-03 14:10:00,3930
3732,138061,2082,2024-01-03 14:11:00,4600
3733,131177,2043,2024-01-03 14:12:00,731
3734,148256,2027,2024-01-03 14:13:00,4490
3735,111698,2003,2024-01-03 14:14:00,1924
3736,148699,2031,2024-01-03 14:15:00,879
3737,126358,2002,2024-01-03 14:16:00,752
3738,148372,2011,2024-01-03 14:17:00,4099
3739,108600,2034,2024-01-03 14:18:00,2563
3740,149390,2076,2024-01-03 14:19:00,1548
3741,149203,2047,2024-01-03 14:20:00,737
3742,147239,2048,2024-01-03 14:21:00,1268
3743,147311,2089,2024-01-03 14:22:00,4201
3744,144471,2004,2024-01-03 14:23:00,4745
3745,145628,2041,2024-01-03 14:24:00,1039
3746,144774,2097,2024-01-03 14:25:00,233
3747,120497,2034,2024-01-03 14:26:00,4541
3748,127759,2070,2024-01-03 14:27:00,3735
3749,145690,2076,2024-01-03 14:28:00,2633
3750,120322,2051,2024-01-03 14:29:00,1489
3751,111171,2057,2024-01-03 14:30:00,874
3752,144522,2012,2024-01-03 14:31:00,665
3753,107566,2046,2024-01-03 14:32:00,1771
3754,110486,2021,2024-01-03 14:33:00,3226
3755,141336,2032,2024-01-03 14:34:00,4167
3756,141933,2035,2024-01-03 14:35:00,1903
3757,108926,2075,2024-01-03 14:36:00,3602
3758,139101,2066,2024-01-03 14:37:00,412
3759,123118,2013,2024-01-03 14:38:00,1084
3760,101060,2089,2024-01-03 14:39:00,4252
3761,110125,2057,2024-01-03 14:40:00,3609
3762,146666,2040,2024-01-03 14:41:00,1927
3763,111301,2087,2024-01-03 14:42:00,3231
3764,105383,2004,2024-01-03 14:43:00,2866
3765,125777,2058,2024-01-03 14:44:00,3370
3766,120248,2097,2024-01-03 14:45:00,4395
3767,132369,2080,2024-01-03 14:46:00,3985
3768,120908,2056,2024-01-03 14:47:00,4404
3769,102446,2000,2024-01-03 14:48:00,4584
3770,118655,2021,2024-01-03 14:49:00,1282
3771,104916,2089,2024-01-03 14:50:00,864
3772,145979,2071,2024-01-03 14:51:00,3117
3773,115754,2027,2024-01-03 14:52:00,3353
3774,106140,2081,2024-01-03 14:53:00,3496
3775,114600,2016,2024-01-03 14:54:00,295
3776,102442,2050,2024-01-03 14:55:00,3052
3777,139013,2099,2024-01-03 14:56:00,3786
3778,135525,2073,2024-01-03 14:57:00,1492
3779,124790,2001,2024-01-03 14:58:00,1350
3780,113069,2018,2024-01-03 14:59:00,898
3781,121647,2043,2024-01-03 15:00:00,519
3782,101921,2027,2024-01-03 15:01:00,4420
3783,141111,2047,2024-01-03 15:02:00,4619
3784,127264,2035,2024-01-03 15:03:00,166
3785,122799,2013,2024-01-03 15:04:00,1455
3786,139674,2067,2024-01-03 15:05:00,1024
3787,129214,2032,2024-01-03 15:06:00,4527
3788,103520,2056,2024-01-03 15:07:00,2590
3789,106087,2002,2024-01-03 15:08:00,302
3790,147189,2073,2024-01-03 15:09:00,1966
3791,147210,2035,2024-01-03 15:10:00,3666
3792,142415,2051,2024-01-03 15:11:00,1788
3793,110908,2051,2024-01-03 15:12:00,4279
3794,115776,2069,2024-01-03 15:13:00,4119
3795,110833,2062,2024-01-03 15:14:00,3952
3796,123826,2006,2024-01-03 15:15:00,1848
3797,139600,2080,2024-01-03 15:16:00,2902
3798,102836,2075,2024-01-03 15:17:00,511
3799,113785,2054,2024-01-03 15:18:00,956
3800,131364,2010,2024-01-03 15:19:00,660
3801,103260,2076,2024-01-03 15:20:00,4298
3802,112149,2034,2024-01-03 15:21:00,671
3803,108343,2033,2024-01-03 15:22:00,1843
3804,101304,2083,2024-01-03 15:23:00,1680
3805,132911,2070,2024-01-03 15:24:00,4920
3806,111661,2076,2024-01-03 15:25:00,186
3807,133969,2035,2024-01-03 15:26:00,4490
3808,116160,2090,2024-01-03 15:27:00,1217
3809,104246,2034,2024-01-03 15:28:00,4664
3810,148198,2093,2024-01-03 15:29:00,2398
3811,146667,2031,2024-01-03 15:30:00,708
3812,132803,2033,2024-01-03 15:31:00,2244
3813,112541,2031,2024-01-03 15:32:00,2704
3814,142215,2025,2024-01-03 15:33:00,3548
3815,142522,2033,2024-01-03 15:34:00,1963
3816,116592,2047,2024-01-03 15:35:00,3728
3817,144113,2011,2024-01-03 15:36:00,4427
3818,105698,2033,2024-01-03 15:37:00,1544
3819,123649,2014,2024-01-03 15:38:00,4949
3820,118044,2018,2024-01-03 15:39:00,402
3821,149784,2024,2024-01-03 15:40:00,1512
3822,135901,2008,2024-01-03 15:41:00,4861
3823,116515,2048,2024-01-03 15:42:00,4826
3824,143618,2054,2024-01-03 15:43:00,3456
3825,135060,2013,2024-01-03 15:44:00,3403
3826,124760,2014,2024-01-03 15:45:00,2236
3827,105068,2068,2024-01-03 15:46:00,4011
3828,142035,2026,2024-01-03 15:47:00,3316
3829,109597,2082,2024-01-03 15:48:00,1998
3830,125663,2098,2024-01-03 15:49:00,3707
3831,122170,2087,2024-01-03 15:50:00,1085
3832,123908,2084,2024-01-03 15:51:00,2858
3833,147045,2033,2024-01-03 15:52:00,1967
3834,105137,2021,2024-01-03 15:53:00,4570
3835,100393,2084,2024-01-03 15:54:00,3173
3836,142072,2035,2024-01-03 15:55:00,3647
3837,132801,2026,2024-01-03 15:56:00,3442
3838,146784,2016,2024-01-03 15:57:00,4874
3839,137924,2031,2024-01-03 15:58:00,1758
3840,135045,2005,2024-01-03 15:59:00,2243
3841,122739,2056,2024-01-03 16:00:00,4218
3842,112773,2092,2024-01-03 16:01:00,3213
3843,130168,2049,2024-01-03 16:02:00,3688
3844,108796,2041,2024-01-03 16:03:00,1813
3845,103158,2065,2024-01-03 16:04:00,3964
3846,101039,2023,2024-01-03 16:05:00,3112
3847,115096,2083,2024-01-03 16:06:00,2640
3848,145247,2021,2024-01-03 16:07:00,1022
3849,128754,2067,2024-01-03 16:08:00,556
3850,113014,2045,2024-01-03 16:09:00,3961
3851,143534,2015,2024-01-03 16:10:00,1898
3852,113954,2019,2024-01-03 16:11:00,4785
3853,120054,2063,2024-01-03 16:12:00,3683
3854,106709,2003,2024-01-03 16:13:00,4160
3855,120487,2036,2024-01-03 16:14:00,1454
3856,109375,2025,2024-01-03 16:15:00,1251
3857,138252,2044,2024-01-03 16:16:00,4406
3858,122630,2068,2024-01-03 16:17:00,3543
3859,133458,2054,2024-01-03 16:18:00,2668
3860,127880,2017,2024-01-03 16:19:00,3112
3861,131435,2013,2024-01-03 16:20:00,1063
3862,144381,2068,2024-01-03 16:21:00,1664
3863,145961,2022,2024-01-03 16:22:00,326
3864,112455,2030,2024-01-03 16:23:00,3936
3865,148837,2076,2024-01-03 16:24:00,3595
3866,133405,2082,2024-01-03 16:25:00,2380
3867,123843,2081,2024-01-03 16:26:00,203
3868,113958,2029,2024-01-03 16:27:00,3444
3869,139014,2022,2024-01-03 16:28:00,1717
3870,133273,2056,2024-01-03 16:29:00,507
3871,142635,2081,2024-01-03 16:30:00,451
3872,135627,2080,2024-01-03 16:31:00,4368
3873,149723,2004,2024-01-03 16:32:00,1098
3874,117633,2005,2024-01-03 16:33:00,2915
3875,144978,2014,2024-01-03 16:34:00,4658
3876,111187,2018,2024-01-03 16:35:00,1460
3877,140482,2006,2024-01-03 16:36:00,1791
3878,147572,2020,2024-01-03 16:37:00,1136
3879,127429,2061,2024-01-03 16:38:00,2913
3880,100548,2023,2024-01-03 16:39:00,2925
3881,129501,2051,2024-01-03 16:40:00,816
3882,128522,2029,2024-01-03 16:41:00,4609
3883,112756,2085,2024-01-03 16:42:00,3191
3884,135617,2038,2024-01-03 16:43:00,4392
3885,120861,2051,2024-01-03 16:44:00,2607
3886,120747,2013,2024-01-03 16:45:00,707
3887,133681,2084,2024-01-03 16:46:00,2286
3888,121791,2094,2024-01-03 16:47:00,3569
3889,116639,2061,2024-01-03 16:48:00,1337
3890,146642,2097,2024-01-03 16:49:00,3697
3891,147783,2093,2024-01-03 16:50:00,1101
3892,123052,2077,2024-01-03 16:51:00,4370
3893,105623,2024,2024-01-03 16:52:00,3318
3894,107504,2045,2024-01-03 16:53:00,2879
3895,130025,2042,2024-01-03 16:54:00,2212
3896,119426,2090,2024-01-03 16:55:00,2316
3897,104254,2098,2024-01-03 16:56:00,4495
3898,109877,2038,2024-01-03 16:57:00,3272
3899,133971,2054,2024-01-03 16:58:00,4233
3900,146237,2015,2024-01-03 16:59:00,1553
3901,146779,2034,2024-01-03 17:00:00,4882
3902,145463,2082,2024-01-03 17:01:00,3342
3903,113569,2097,2024-01-03 17:02:00,677
3904,144506,2069,2024-01-03 17:03:00,4123
3905,123334,2084,2024-01-03 17:04:00,4040
3906,117779,2010,2024-01-03 17:05:00,982
3907,126639,2044,2024-01-03 17:06:00,836
3908,147812,2021,2024-01-03 17:07:00,2605
3909,109003,2006,2024-01-03 17:08:00,1908
3910,111360,2034,2024-01-03 17:09:00,298
3911,124837,2083,2024-01-03 17:10:00,3806
3912,108777,2096,2024-01-03 17:11:00,3786
3913,122149,2092,2024-01-03 17:12:00,2437
3914,149795,2043,2024-01-03 17:13:00,2595
3915,122031,2016,2024-01-03 17:14:00,1486
3916,127415,2051,2024-01-03 17:15:00,3397
3917,123396,2035,2024-01-03 17:16:00,1280
3918,122966,2019,2024-01-03 17:17:00,3749
3919,102269,2015,2024-01-03 17:18:00,1345
3920,121286,2087,2024-01-03 17:19:00,2895
3921,108742,2018,2024-01-03 17:20:00,3181
3922,129851,2015,2024-01-03 17:21:00,1433
3923,124795,2083,2024-01-03 17:22:00,4983
3924,107974,2081,2024-01-03 17:23:00,4252
3925,135657,2065,2024-01-03 17:24:00,2679
3926,121825,2059,2024-01-03 17:25:00,4010
3927,100473,2012,2024-01-03 17:26:00,806
3928,116660,2077,2024-01-03 17:27:00,1997
3929,118116,2014,2024-01-03 17:28:00,2512
3930,144802,2055,2024-01-03 17:29:00,4647
3931,127965,2072,2024-01-03 17:30:00,4651
3932,114521,2052,2024-01-03 17:31:00,4476
3933,134999,2056,2024-01-03 17:32:00,3090
3934,102967,2029,2024-01-03 17:33:00,4439
3935,103960,2062,2024-01-03 17:34:00,2759
3936,129879,2063,2024-01-03 17:35:00,835
3937,104990,2037,2024-01-03 17:36:00,4631
3938,111643,2074,2024-01-03 17:37:00,514
3939,144976,2098,2024-01-03 17:38:00,1934
3940,127213,2030,2024-01-03 17:39:00,3983
3941,108830,2015,2024-01-03 17:40:00,4680
3942,114410,2090,2024-01-03 17:41:00,964
3943,117461,2079,2024-01-03 17:42:00,4702
3944,133309,2077,2024-01-03 17:43:00,3417
3945,136669,2071,2024-01-03 17:44:00,3158
3946,119162,2045,2024-01-03 17:45:00,2155
3947,104167,2050,2024-01-03 17:46:00,4936
3948,123335,2051,2024-01-03 17:47:00,2181
3949,143476,2032,2024-01-03 17:48:00,1028
3950,108661,2078,2024-01-03 17:49:00,3171
3951,110540,2021,2024-01-03 17:50:00,526
3952,135536,2000,2024-01-03 17:51:00,2101
3953,100966,2049,2024-01-03 17:52:00,2382
3954,130753,2023,2024-01-03 17:53:00,274
3955,133381,2029,2024-01-03 17:54:00,2648
3956,124472,2023,2024-01-03 17:55:00,1482
3957,140677,2020,2024-01-03 17:56:00,2240
3958,114156,2075,2024-01-03 17:57:00,3407
3959,143145,2066,2024-01-03 17:58:00,1595
3960,146692,2016,2024-01-03 17:59:00,3037
3961,146787,2022,2024-01-03 18:00:00,1045
3962,119998,2028,2024-01-03 18:01:00,112
3963,136729,2016,2024-01-03 18:02:00,1251
3964,137679,2077,2024-01-03 18:03:00,4242
3965,109736,2088,2024-01-03 18:04:00,4972
3966,114249,2030,2024-01-03 18:05:00,4954
3967,138012,2001,2024-01-03 18:06:00,3436
3968,143420,2053,2024-01-03 18:07:00,3025
3969,118590,2041,2024-01-03 18:08:00,2320
3970,138857,2067,2024-01-03 18:09:00,3428
3971,103425,2022,2024-01-03 18:10:00,812
3972,138906,2020,2024-01-03 18:11:00,3322
3973,136897,2080,2024-01-03 18:12:00,627
3974,140694,2004,2024-01-03 18:13:00,3275
3975,144117,2072,2024-01-03 18:14:00,4892
3976,149994,2045,2024-01-03 18:15:00,1608
3977,136069,2015,2024-01-03 18:16:00,3875
3978,101288,2067,2024-01-03 18:17:00,1479
3979,103845,2000,2024-01-03 18:18:00,3772
3980,144782,2009,2024-01-03 18:19:00,375
3981,136711,2036,2024-01-03 18:20:00,4270
3982,107100,2079,2024-01-03 18:21:00,2795
3983,137963,2085,2024-01-03 18:22:00,1614
3984,122079,2025,2024-01-03 18:23:00,1440
3985,111582,2070,2024-01-03 18:24:00,1731
3986,133688,2027,2024-01-03 18:25:00,1271
3987,111999,2098,2024-01-03 18:26:00,2581
3988,141887,2039,2024-01-03 18:27:00,3799
3989,129417,2018,2024-01-03 18:28:00,1329
3990,134882,2011,2024-01-03 18:29:00,227
3991,114493,2018,2024-01-03 18:30:00,3873
3992,106816,2088,2024-01-03 18:31:00,2728
3993,132527,2036,2024-01-03 18:32:00,1255
3994,119767,2003,2024-01-03 18:33:00,3130
3995,120479,2038,2024-01-03 18:34:00,3783
3996,130282,2025,2024-01-03 18:35:00,1871
3997,141400,2022,2024-01-03 18:36:00,573
3998,117878,2079,2024-01-03 18:37:00,3754
3999,144300,2063,2024-01-03 18:38:00,426
4000,126837,2075,2024-01-03 18:39:00,149
4001,146717,2069,2024-01-03 18:40:00,3459
4002,122882,2082,2024-01-03 18:41:00,1793
4003,127504,2072,2024-01-03 18:42:00,4079
4004,120933,2042,2024-01-03 18:43:00,2368
4005,105841,2030,2024-01-03 18:44:00,999
4006,141616,2049,2024-01-03 18:45:00,1349
4007,126922,2082,2024-01-03 18:46:00,619
4008,138877,2040,2024-01-03 18:47:00,4175
4009,124806,2075,2024-01-03 18:48:00,1773
4010,141627,2066,2024-01-03 18:49:00,4837
4011,148100,2007,2024-01-03 18:50:00,449
4012,116039,2047,2024-01-03 18:51:00,504
4013,147785,2075,2024-01-03 18:52:00,2746
4014,118731,2084,2024-01-03 18:53:00,3487
4015,120376,2086,2024-01-03 18:54:00,840
4016,105357,2009,2024-01-03 18:55:00,3485
4017,110985,2042,2024-01-03 18:56:00,368
4018,130101,2013,2024-01-03 18:57:00,1139
4019,109431,2026,2024-01-03 18:58:00,1272
4020,138591,2075,2024-01-03 18:59:00,2494
4021,111104,2010,2024-01-03 19:00:00,828
4022,112236,2029,2024-01-03 19:01:00,320
4023,135207,2062,2024-01-03 19:02:00,549
4024,144767,2054,2024-01-03 19:03:00,1627
4025,131262,2017,2024-01-03 19:04:00,1607
4026,102212,2054,2024-01-03 19:05:00,4697
4027,133855,2070,2024-01-03 19:06:00,1308
4028,112905,2073,2024-01-03 19:07:00,3757
4029,139390,2003,2024-01-03 19:08:00,1232
4030,105984,2088,2024-01-03 19:09:00,1265
4031,120992,2018,2024-01-03 19:10:00,3952
4032,101163,2076,2024-01-03 19:11:00,2295
4033,133461,2078,2024-01-03 19:12:00,4472
4034,106015,2052,2024-01-03 19:13:00,4462
4035,112372,2090,2024-01-03 19:14:00,1212
4036,142413,2022,2024-01-03 19:15:00,4590
4037,140330,2024,2024-01-03 19:16:00,2402
4038,117083,2041,2024-01-03 19:17:00,4666
4039,111498,2043,2024-01-03 19:18:00,3830
4040,105980,2076,2024-01-03 19:19:00,2392
4041,121993,2088,2024-01-03 19:20:00,721
4042,132210,2083,2024-01-03 19:21:00,845
4043,108557,2059,2024-01-03 19:22:00,1024
4044,125257,2025,2024-01-03 19:23:00,2486
4045,101054,2041,2024-01-03 19:24:00,3086
4046,137947,2089,2024-01-03 19:25:00,800
4047,145677,2087,2024-01-03 19:26:00,1492
4048,108684,2006,2024-01-03 19:27:00,367
4049,114911,2007,2024-01-03 19:28:00,1900
4050,131133,2049,2024-01-03 19:29:00,4195
4051,119451,2068,2024-01-03 19:30:00,1122
4052,149605,2004,2024-01-03 19:31:00,1124
4053,102353,2058,2024-01-03 19:32:00,2660
4054,146269,2022,2024-01-03 19:33:00,1941
4055,106405,2029,2024-01-03 19:34:00,3433
4056,139611,2050,2024-01-03 19:35:00,638
4057,132732,2072,2024-01-03 19:36:00,3563
4058,142485,2064,2024-01-03 19:37:00,3674
4059,129462,2086,2024-01-03 19:38:00,354
4060,107723,2010,2024-01-03 19:39:00,507
4061,132406,2058,2024-01-03 19:40:00,4874
4062,137981,2007,2024-01-03 19:41:00,800
4063,128282,2068,2024-01-03 19:42:00,424
4064,140893,2065,2024-01-03 19:43:00,438
4065,122499,2066,2024-01-03 19:44:00,4566
4066,108260,2084,2024-01-03 19:45:00,2417
4067,144744,2021,2024-01-03 19:46:00,2291
4068,109878,2068,2024-01-03 19:47:00,2458
4069,145253,2030,2024-01-03 19:48:00,1144
4070,117966,2099,2024-01-03 19:49:00,3675
4071,107960,2015,2024-01-03 19:50:00,2992
4072,137588,2060,2024-01-03 19:51:00,176
4073,115228,2001,2024-01-03 19:52:00,3809
4074,122546,2063,2024-01-03 19:53:00,3037
4075,110377,2060,2024-01-03 19:54:00,3302
4076,128349,2084,2024-01-03 19:55:00,4025
4077,143204,2045,2024-01-03 19:56:00,3043
4078,122981,2085,2024-01-03 19:57:00,4715
4079,127157,2095,2024-01-03 19:58:00,4460
4080,148187,2040,2024-01-03 19:59:00,793
4081,101173,2040,2024-01-03 20:00:00,4375
4082,144775,2060,2024-01-03 20:01:00,1344
4083,109895,2098,2024-01-03 20:02:00,751
4084,127386,2091,2024-01-03 20:03:00,2334
4085,116642,2013,2024-01-03 20:04:00,984
4086,147390,2018,2024-01-03 20:05:00,2457
4087,138039,2092,2024-01-03 20:06:00,544
4088,121079,2063,2024-01-03 20:07:00,894
4089,122096,2006,2024-01-03 20:08:00,4490
4090,106632,2052,2024-01-03 20:09:00,1121
4091,117122,2067,2024-01-03 20:10:00,3524
4092,125026,2077,2024-01-03 20:11:00,4527
4093,116066,2072,2024-01-03 20:12:00,3046
4094,127826,2024,2024-01-03 20:13:00,4280
4095,124378,2040,2024-01-03 20:14:00,1964
4096,142076,2034,2024-01-03 20:15:00,541
4097,108212,2034,2024-01-03 20:16:00,1466
4098,132875,2058,2024-01-03 20:17:00,3064
4099,129123,2047,2024-01-03 20:18:00,1056
4100,122855,2013,2024-01-03 20:19:00,1991
4101,101484,2002,2024-01-03 20:20:00,2384
4102,106934,2070,2024-01-03 20:21:00,700
4103,118877,2095,2024-01-03 20:22:00,578
4104,139398,2094,2024-01-03 20:23:00,4877
4105,102580,2066,2024-01-03 20:24:00,825
4106,118061,2028,2024-01-03 20:25:00,3687
4107,135006,2083,2024-01-03 20:26:00,3371
4108,100798,2031,2024-01-03 20:27:00,3514
4109,144370,2091,2024-01-03 20:28:00,3573
4110,128824,2062,2024-01-03 20:29:00,2289
4111,102820,2025,2024-01-03 20:30:00,2822
4112,100904,2049,2024-01-03 20:31:00,874
4113,130073,2023,2024-01-03 20:32:00,4834
4114,128504,2063,2024-01-03 20:33:00,1180
4115,118426,2076,2024-01-03 20:34:00,2128
4116,134436,2094,2024-01-03 20:35:00,2989
4117,116665,2066,2024-01-03 20:36:00,2127
4118,128875,2037,2024-01-03 20:37:00,345
4119,126256,2066,2024-01-03 20:38:00,2191
4120,148986,2045,2024-01-03 20:39:00,4081
4121,147479,2092,2024-01-03 20:40:00,1593
4122,141377,2079,2024-01-03 20:41:00,2833
4123,114145,2062,2024-01-03 20:42:00,1541
4124,142128,2081,2024-01-03 20:43:00,2108
4125,105709,2077,2024-01-03 20:44:00,2113
4126,131612,2078,2024-01-03 20:45:00,3107
4127,118757,2071,2024-01-03 20:46:00,3690
4128,147550,2049,2024-01-03 20:47:00,851
4129,116153,2059,2024-01-03 20:48:00,2598
4130,109645,2021,2024-01-03 20:49:00,1229
4131,123803,2045,2024-01-03 20:50:00,2735
4132,101178,2034,2024-01-03 20:51:00,168
4133,107467,2087,2024-01-03 20:52:00,1494
4134,133289,2008,2024-01-03 20:53:00,1587
4135,102846,2061,2024-01-03 20:54:00,3089
4136,135025,2014,2024-01-03 20:55:00,2705
4137,138157,2065,2024-01-03 20:56:00,179
4138,145194,2024,2024-01-03 20:57:00,4193
4139,116653,2059,2024-01-03 20:58:00,451
4140,134735,2003,2024-01-03 20:59:00,4039
4141,141129,2073,2024-01-03 21:00:00,1460
4142,147951,2087,2024-01-03 21:01:00,2057
4143,117808,2096,2024-01-03 21:02:00,1699
4144,142871,2098,2024-01-03 21:03:00,4520
4145,126641,2048,2024-01-03 21:04:00,353
4146,140849,2083,2024-01-03 21:05:00,4436
4147,128271,2073,2024-01-03 21:06:00,1666
4148,121993,2092,2024-01-03 21:07:00,1582
4149,105236,2003,2024-01-03 21:08:00,3774
4150,122310,2017,2024-01-03 21:09:00,2175
4151,102848,2094,2024-01-03 21:10:00,4191
4152,106135,2066,2024-01-03 21:11:00,2662
4153,149768,2076,2024-01-03 21:12:00,1607
4154,108489,2080,2024-01-03 21:13:00,219
4155,147369,2042,2024-01-03 21:14:00,3870
4156,148732,2019,2024-01-03 21:15:00,1721
4157,132902,2033,2024-01-03 21:16:00,580
4158,115609,2048,2024-01-03 21:17:00,776
4159,145429,2051,2024-01-03 21:18:00,769
4160,140729,2050,2024-01-03 21:19:00,3580
4161,109147,2065,2024-01-03 21:20:00,537
4162,118544,2042,2024-01-03 21:21:00,1018
4163,140003,2098,2024-01-03 21:22:00,769
4164,133506,2055,2024-01-03 21:23:00,4251
4165,112439,2006,2024-01-03 21:24:00,3396
4166,110096,2078,2024-01-03 21:25:00,3621
4167,107912,2097,2024-01-03 21:26:00,623
4168,132331,2058,2024-01-03 21:27:00,423
4169,106331,2056,2024-01-03 21:28:00,4777
4170,120530,2047,2024-01-03 21:29:00,2167
4171,139575,2085,2024-01-03 21:30:00,4008
4172,115788,2019,2024-01-03 21:31:00,301
4173,104675,2044,2024-01-03 21:32:00,3338
4174,101439,2065,2024-01-03 21:33:00,3660
4175,123393,2078,2024-01-03 21:34:00,4586
4176,149317,2073,2024-01-03 21:35:00,4959
4177,108102,2027,2024-01-03 21:36:00,4236
4178,118348,2098,2024-01-03 21:37:00,3969
4179,137726,2073,2024-01-03 21:38:00,3592
4180,116910,2037,2024-01-03 21:39:00,2843
4181,113537,2059,2024-01-03 21:40:00,3851
4182,143224,2028,2024-01-03 21:41:00,258
4183,116398,2064,2024-01-03 21:42:00,1975
4184,124843,2014,2024-01-03 21:43:00,4185
4185,104843,2092,2024-01-03 21:44:00,3279
4186,113707,2097,2024-01-03 21:45:00,428
4187,123521,2043,2024-01-03 21:46:00,2156
4188,102015,2094,2024-01-03 21:47:00,844
4189,127810,2081,2024-01-03 21:48:00,1457
4190,101865,2040,2024-01-03 21:49:00,880
4191,123868,2039,2024-01-03 21:50:00,3750
4192,128990,2072,2024-01-03 21:51:00,4433
4193,122434,2084,2024-01-03 21:52:00,4076
4194,123807,2070,2024-01-03 21:53:00,470
4195,116871,2075,2024-01-03 21:54:00,4853
4196,141793,2030,2024-01-03 21:55:00,791
4197,124833,2017,2024-01-03 21:56:00,3171
4198,122486,2078,2024-01-03 21:57:00,3635
4199,132420,2042,2024-01-03 21:58:00,4540
4200,106575,2001,2024-01-03 21:59:00,117
4201,144416,2060,2024-01-03 22:00:00,1796
